title,id
Sling Blade,12498
The Awakening,77949
Hostel,1690
A Cock and Bull Story,8435
Take Shelter,64720
Lady in White,49365
Driving Lessons,11404
Let's Kill Ward's Wife,300706
The Texas Chainsaw Massacre 2,16337
Pat Garrett & Billy the Kid,11577
Only God Forgives,77987
Camping Sauvage,40185
Without Men,68202
Dear Frankie,8981
All Hat,10914
The Names of Love,50848
Treading Water,166624
Savage Grace,10822
Out of the Blue,10844
Police Academy,9336
The Blue Lagoon,5689
Four Weddings and a Funeral,712
Fast Times at Ridgemont High,13342
Moby Dick,10339
25th Hour,1429
Bound,9303
Requiem for a Dream,641
State Fair,27686
Tango,65749
Salvador,6106
Moms' Night Out,252680
Donnie Darko,141
Saving Private Perez,66607
Character,17139
Spun,12079
Life During Wartime,39800
Sympathy for Lady Vengeance,4550
Mozart's Sister,62116
Mean Machine,9991
Exiled,13807
Blackthorn,68818
Lilya 4-ever,12093
After.Life,36419
Fugly,281730
One Flew Over the Cuckoo's Nest,510
R.L. Stine's Monsterville: The Cabinet of Souls,362105
Silent Movie,10970
Airlift,375290
Anne of Green Gables,17663
Falcon Rising,270938
The Sweeney,116613
Sexy Beast,11826
Easy Money,29920
Whale Rider,1088
Paa,26379
Cargo,34069
High School Musical,10947
Love and Death on Long Island,47452
Night Watch,3040
The Crying Game,11386
Porky's,10246
Survival of the Dead,29426
Night of the Living Dead,10331
Lost in Translation,153
Annie Hall,703
The Greatest Show on Earth,27191
Monster's Ball,1365
Maggie,287424
Leaving Las Vegas,451
Hansel and Gretel Get Baked,165864
The Front Page,987
The Boy Next Door,241251
Trapeze,40494
The Kids Are All Right,39781
They Live,8337
The Great Escape,5925
What the #$*! Do We (K)now!?,8357
The Last Exorcism Part II,146203
Boyhood,85350
Scoop,512
The Wash,13408
3 Strikes,47816
The Cooler,10744
The Misfits,11536
The Night Listener,9782
The Jerky Boys,18713
The Orphanage,6537
A Haunted House 2,184345
The Rules of Attraction,1809
Topaz,2370
Let's Go to Prison,9809
Four Rooms,5
Secretary,11013
The Real Cancun,19153
Talk Radio,10132
Waiting for Guffman,16448
Love Stinks,15122
You Kill Me,8141
Thumbsucker,1546
Red State,48572
Mirrormask,14517
Samsara,89708
The Barbarians,27551
The Art of Getting By,64678
Zipper,309503
Poolhall Junkies,14293
The Loss of Sexual Innocence,15059
Holy Motors,103328
Joe,157847
Shooting Fish,25719
Prison,48309
Psycho Beach Party,27723
The Big Tease,20468
"Guten Tag, Ramón",242575
Trust,44945
An Everlasting Piece,29122
Among Giants,125123
Adore,111190
The Velocity of Gary,133575
Mondays in the Sun,54580
Stake Land,52015
The Last Time I Committed Suicide,34941
Futuro Beach,227975
Another Happy Day,60422
A Lonely Place to Die,81390
Nothing,10981
The Geographer Drank His Globe Away,225235
1776,14902
Inescapable,121676
Hell's Angels,22301
Purple Violets,20065
The Veil,257087
The Loved Ones,46420
The Helpers,114635
How to Fall in Love,158150
The Perfect Wave,251979
A Man for All Seasons,874
Network,10774
Gone with the Wind,770
Desert Dancer,266102
Major Dundee,29715
Annie Get Your Gun,25209
Four Lions,37495
The House of Sand,29262
Defendor,34769
The Pirate,35032
The Good Heart,5178
The History Boys,8618
Midnight Cowboy,3116
The Full Monty,9427
Airplane!,813
Chain of Command,352978
Friday,10634
Menace II Society,9516
Creepshow 2,16288
The Ballad of Cable Hogue,23330
In Cold Blood,18900
The Nun's Story,27029
Harper,26268
Frenzy,573
The Witch,310131
I Got the Hook Up,40505
She's the One,11363
Gods and Monsters,3033
The Secret in Their Eyes,25376
Train,22007
Evil Dead II,765
Pootie Tang,10615
Sharknado,205321
The Other Conquest,89540
Troll Hunter,46146
Ira & Abby,38007
Winter Passing,14256
D.E.B.S.,540
The Masked Saint,370464
The Betrayed,20055
Taxman,224569
The Secret,395766
2:13,39303
"Batman: The Dark Knight Returns, Part 2",142061
Time to Choose,370662
In the Name of the King III,252360
Wicked Blood,256740
Stranded,299145
Lords of London,241766
High Anxiety,12535
March of the Penguins,1667
Margin Call,50839
August,86549
Choke,13973
Whiplash,244786
City of God,598
Human Traffic,11129
To Write Love on Her Arms,75861
The Dead Girl,13551
The Hunt,103663
A Christmas Story,850
Bella,12586
Class of 1984,11564
The Opposite Sex,301748
Dreaming of Joseph Lees,108346
The Class,8841
Rosemary's Baby,805
The Man Who Shot Liberty Valance,11697
Adam,22051
Maria Full of Grace,436
Beginners,55347
Feast,10070
Animal House,8469
Goldfinger,658
Antiviral,125490
It's a Wonderful Life,1585
Trainspotting,627
The Original Kings of Comedy,23618
Paranormal Activity 2,41436
Waking Ned,10162
Bowling for Columbine,1430
Coming Home,259943
A Nightmare on Elm Street Part 2: Freddy's Revenge,10014
A Room with a View,11257
The Purge,158015
Sinister,82507
Martin Lawrence Live: Runteldat,20337
Cat on a Hot Tin Roof,261
Beneath the Planet of the Apes,1685
Air Bud,20737
Pokémon: Spell of the Unknown,10991
Friday the 13th Part VI: Jason Lives,10225
The Bridge on the River Kwai,826
Spaced Invaders,34086
Family Plot,5854
The Apartment,284
Jason Goes to Hell: The Final Friday,10285
Torn Curtain,5780
Dave Chappelle's Block Party,292
Slow West,223485
Krush Groove,29463
Next Day Air,18065
Elmer Gantry,22013
Judgment at Nuremberg,821
Trippin',53862
Red River,3089
Phat Girlz,30139
Before Midnight,132344
Teen Wolf Too,15582
Phantasm II,15158
Woman Thou Art Loosed,44634
Real Women Have Curves,30309
Water,7509
East Is East,10557
Whipped,23531
Kama Sutra - A Tale of Love,28005
Please Give,40247
Willy Wonka & the Chocolate Factory,252
Warlock: The Armageddon,24126
8 Heads in a Duffel Bag,13982
Days of Heaven,16642
Thirteen Conversations About One Thing,17734
Jawbreaker,18892
Basquiat,549
Frances Ha,121986
Tsotsi,868
Happiness,10683
DysFunktional Family,17995
Tusk,246403
Oldboy,670
Letters to God,35691
Hobo with a Shotgun,49010
Compadres,317930
Freeway,11229
Love's Abiding Joy,22488
Fish Tank,24469
Damsels in Distress,82533
Creature,50942
Bachelorette,84174
Brave New Girl,34099
Tim and Eric's Billion Dollar Movie,79940
Summer Storm,342
Fort McCoy,281230
Chain Letter,38033
Just Looking,100975
The Divide,38541
The Eclipse,39563
Demonic,234212
My Big Fat Independent Movie,27404
The Deported,170480
Tanner Hall,71866
Open Road,192210
They Came Together,180296
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,157058
Never Back Down 2: The Beatdown,70006
Point Blank,26039
Four Single Fathers,79587
Enter the Dangerous Mind,176077
Something Wicked,260947
AWOL-72,342502
Iguana,191229
Chicago Overcoat,43213
Barry Munday,44594
Central Station,666
Pocketful of Miracles,248
Close Range,325173
Boynton Beach Club,55831
Amnesiac,351043
Freakonomics,43942
High Tension,10226
Griff the Invisible,66942
Unnatural,356483
Hustle & Flow,10476
Some Like It Hot,239
Friday the 13th Part VII: The New Blood,10281
The Wizard of Oz,630
Young Frankenstein,3034
Diary of the Dead,13025
Lage Raho Munna Bhai,21461
Ulee's Gold,55306
The Black Stallion,17264
Sardaarji,346081
Journey to Saturn,16016
Donovan's Reef,15875
The Dress,5900
A Guy Named Joe,43306
Blazing Saddles,11072
Friday the 13th: The Final Chapter,9730
Ida,209274
Maurice,26371
Beer League,14137
Riding Giants,291
Timecrimes,14139
Silver Medalist,33106
Timber Falls,8875
Singin' in the Rain,872
"Fat, Sick & Nearly Dead",72914
A Haunted House,139038
2016: Obama's America,126509
That Thing You Do!,9591
Halloween III: Season of the Witch,10676
Escape from the Planet of the Apes,1687
Hud,24748
Kevin Hart: Let Me Explain,181330
My Own Private Idaho,468
Garden State,401
Before Sunrise,76
Evil Words,50538
Jesus' Son,25636
Saving Face,19316
Brick Lane,21074
Robot & Frank,84329
My Life Without Me,20
The Spectacular Now,157386
Religulous,13007
Fuel,13518
Valley of the Heart's Delight,116584
Eye of the Dolphin,46849
8: The Mormon Proposition,40428
The Other End of the Line,17334
Anatomy,1698
Sleep Dealer,20764
Super,45132
Christmas Mail,76706
Stung,254472
Antibirth,332285
Get on the Bus,49471
Thr3e,13569
Idiocracy,7512
The Rise of the Krays,356216
This Is England,11798
U.F.O.,146631
Bathing Beauty,43546
Go for It!,61038
"Dancer, Texas Pop. 81",78373
Show Boat,17820
Redemption Road,74457
The Calling,283384
The Brave Little Toaster,19933
Fantasia,756
8 Days,433715
Friday the 13th Part III,9728
Friday the 13th: A New Beginning,9731
The Last Sin Eater,9916
Do You Believe?,309425
Impact Point,14156
The Valley of Decision,43610
Eden,360339
Chicken Tikka Masala,31163
There's Always Woodstock,297621
Jack Brooks: Monster Slayer,16205
The Best Years of Our Lives,887
Bully,9517
Elling,6007
Mi America,364083
[REC],8329
Lies in Plain Sight,69640
Sharkskin,371085
Containment,347548
The Timber,322443
From Russia with Love,657
The Toxic Avenger Part II,28165
Sleeper,11561
It Follows,270303
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,11624
To Kill a Mockingbird,595
Mad Max 2: The Road Warrior,8810
The Legend of Drunken Master,12207
Boys Don't Cry,226
Silent House,92182
The Lives of Others,582
Courageous,72213
The Hustler,990
Boom Town,55604
The Triplets of Belleville,9662
Smoke Signals,20862
American Splendor,2771
Before Sunset,80
Amores perros,55
Thirteen,11023
Gentleman's Agreement,33667
Winter's Bone,39013
Touching the Void,11194
Alexander's Ragtime Band,43839
Me and You and Everyone We Know,1382
Inside Job,44639
We Are Your Friends,301351
Ghost Dog: The Way of the Samurai,4816
Harsh Times,7873
Captive,331190
Full Frontal,15186
Witchboard,17994
Shortbus,1378
Waltz with Bashir,8885
"The Book of Mormon Movie, Volume 1: The Journey",48382
No End in Sight,12901
The Diary of a Teenage Girl,250124
In the Shadow of the Moon,14284
Meek's Cutoff,57120
Inside Deep Throat,12228
Dinner Rush,22617
Clockwatchers,55561
The Virginity Hit,42889
Subway,10656
House of D,24363
Teeth,13121
Six-String Samurai,24746
Hum To Mohabbat Karega,325140
It's All Gone Pete Tong,12109
Saint John of Las Vegas,27023
24 7: Twenty Four Seven,22913
Stonewall,273899
Roadside Romeo,20653
This Thing of Ours,67373
The Lost Medallion: The Adventures of Billy Stone,171759
The Last Five Years,206296
The Missing Person,35219
Return of the Living Dead 3,28260
London,7515
Sherrybaby,13075
Circle,335866
Eden Lake,13510
Plush,215881
Lesbian Vampire Killers,18238
Gangster's Paradise: Jerusalema,22600
Freeze Frame,12612
Grave Encounters,50698
Stitches,115210
Nine Dead,34335
"To Be Frank, Sinatra at 100",459488
Bananas,11302
Supercapitalist,119458
Rockaway,20406
The Lady from Shanghai,3766
No Man's Land: The Rise of Reeker,18616
Highway,18808
Small Apartments,95755
Coffee Town,198062
The Ghastly Love of Johnny X,188652
All Is Bright,174311
The Torture Chamber of Dr. Sadism,12602
Straight A's,153795
A Funny Thing Happened on the Way to the Forum,17768
Slacker Uprising,13516
The Legend of Hell's Gate: An American Conspiracy,98549
The Walking Deceased,312793
The Curse of Downers Grove,309919
Shark Lake,299553
River's Edge,21309
Northfork,32235
The Marine 4: Moving Target,329540
Buried,26388
Submarine,49020
The Square,159037
One to Another,12838
ABCD (Any Body Can Dance),157293
Man on Wire,14048
Abandoned,356987
Brotherly Love,295886
The Last Exorcism,38358
Nowhere Boy,33511
A Streetcar Named Desire,702
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,935
The Crime of Padre Amaro,542
Beasts of the Southern Wild,84175
Battle for the Planet of the Apes,1705
Songcatcher,62677
Higher Ground,50875
Vaalu,260778
The Greatest Movie Ever Sold,58492
Ed and His Dead Mother,44562
Travellers and Magicians,37232
Hang 'em High,4929
Deadline - U.S.A.,36334
Sublime,9783
A Beginner's Guide to Snuff,386826
Independence Daysaster,205126
Dysfunctional Friends,98557
Run Lola Run,104
May,10894
Against the Wild,246449
Under the Same Moon,32579
Conquest of the Planet of the Apes,1688
In the Bedroom,1999
I Spit on Your Grave,43947
"Happy, Texas",24066
My Summer of Love,9709
The Lunchbox,191714
Yes,25312
You Can't Take It With You,34106
From Here to Eternity,11426
She Wore a Yellow Ribbon,13909
Grace Unplugged,206284
Foolish,27455
N-Secure,66468
Caramel,7973
Out of the Dark,283686
The Bubble,15976
The Conversation,592
Dil Jo Bhi Kahey...,74084
Mississippi Mermaid,1651
I Love Your Work,25428
Cabin Fever,298584
Waitress,10758
Bloodsport,11690
Mr. Smith Goes to Washington,3083
Kids,9344
The Squid and the Whale,10707
Kissing Jessica Stein,15647
Kickboxer: Vengeance,308529
Spellbound,4174
Exotica,20156
Buffalo '66,9464
Insidious,49018
Repo Man,13820
Nine Queens,18079
The Gatekeepers,127918
The Ballad of Jack and Rose,17113
The To Do List,129139
Killing Zoe,507
The Believer,4012
Snow Angels,14054
Unsullied,323271
Session 9,10972
I Want Someone to Eat Cheese With,13066
Mooz-lum,66025
Hatchet,11908
Modern Times,3082
Stolen Summer,39541
My Name Is Bruce,1961
The Salon,51820
Road Hard,291362
Forty Shades of Blue,30082
Amigo,72913
Pontypool,23963
Trucker,29406
Me You and Five Bucks,361505
The Lords of Salem,104755
Housebound,253306
Wal-Mart: The High Cost of Low Price,29595
Fetching Cody,46729
Last I Heard,294600
Closer to the Moon,137347
Mutant World,290370
Growing Up Smith,426469
Checkmate,356841
#Horror,301325
Wind Walkers,347755
Snow White and the Seven Dwarfs,408
The Holy Girl,44413
Shalako,39209
Incident at Loch Ness,48463
The Dog Lover,394047
GirlHouse,312791
The Blue Room,266034
House at the End of the Drive,280381
Batman,2661
"Lock, Stock and Two Smoking Barrels",100
The Ballad of Gregorio Cortez,218500
The Celebration,309
Trees Lounge,27845
Journey from the Fall,25784
The Basket,52790
Eddie: The Sleepwalking Cannibal,100275
Queen of the Mountains,295914
Def-Con 4,42033
The Hebrew Hammer,19187
Neal 'n' Nikki,46415
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,38570
Forget Me Not,27588
Rebecca,223
Friday the 13th Part 2,9725
The Lost Weekend,28580
C.H.U.D.,23730
Filly Brown,84197
The Lion of Judah,46256
Niagara,19997
How Green Was My Valley,43266
Da Sweet Blood of Jesus,278316
"Sex, Lies, and Videotape",1412
Saw,176
Super Troopers,39939
The Algerian,357834
The Amazing Catfish,215924
Monsoon Wedding,480
You Can Count on Me,14295
The Trouble with Harry,11219
But I'm a Cheerleader,20770
Home Run,176124
Reservoir Dogs,500
The Blue Bird,60400
"The Good, the Bad and the Ugly",429
The Second Mother,310569
Blue Like Jazz,98369
Down & Out With The Dolls,114065
"Pink Ribbons, Inc.",89750
Certifiably Jonathan,49951
Desire,86331
The Blade of Don Juan,355629
Grand Theft Parsons,16433
Extreme Movie,15544
The Charge of the Light Brigade,43884
Below Zero,107315
Crowsnest,137955
Airborne,13064
Cotton Comes to Harlem,59917
The Wicked Within,157422
Bleeding Hearts,310933
Waiting...,7553
Dead Man's Shoes,12877
From a Whisper to a Scream,39895
Sex With Strangers,102840
Dracula: Pages from a Virgin's Diary,55616
Faith Like Potatoes,29697
Beyond the Black Rainbow,50037
The Raid,94329
The Dead Undead,53502
The Vatican Exorcisms,202604
Casablanca,289
Lake Mungo,27374
Rocket Singh: Salesman of the Year,26815
Silent Running,811
Rocky,1366
The Sleepwalker,244776
Tom Jones,5769
Unfriended,277685
Taxi Driver,103
The Howling,11298
Dr. No,646
Chernobyl Diaries,93856
Hellraiser,9003
God's Not Dead 2,347126
Cry_Wolf,10092
Godzilla 2000,10643
Blue Valentine,46705
Transamerica,546
The Devil Inside,76487
Beyond the Valley of the Dolls,5722
Love Me Tender,39833
An Inconvenient Truth,1781
Sands of Iwo Jima,18712
Shine a Light,7944
The Green Inferno,171424
Departure,361475
The Sessions,113947
"Food, Inc.",18570
October Baby,83860
Next Stop Wonderland,41469
The Skeleton Twins,244772
Martha Marcy May Marlene,50837
Obvious Child,248774
Frozen River,10183
20 Feet from Stardom,159014
Two Girls and a Guy,32456
Walking and Talking,49963
Who Killed the Electric Car?,13508
The Broken Hearts Club: A Romantic Comedy,22597
Bubba Ho-tep,9707
Slam,37532
Brigham City,26791
Fiza,56666
Orgazmo,8675
All the Real Girls,13132
Dream with the Fishes,47686
Blue Car,46989
Palo Alto,192132
Ajami,24424
Wristcutters: A Love Story,13198
I Origins,244267
The Battle of Shaker Heights,21413
The Act of Killing,123678
Taxi to the Dark Side,13362
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,39183
Guiana 1838,62402
Lisa Picard Is Famous,206412
Antarctica: A Year on Ice,201132
A LEGO Brickumentary,251471
Hardflip,112456
Chocolate: Deep Dark Secrets,20296
The House of the Devil,25983
The Perfect Host,66195
Safe Men,16155
Speedway Junky,46727
The Last Big Thing,55180
The Specials,29015
16 to Life,91122
Alone With Her,18206
Creative Control,320146
Special,13856
Sparkler,219716
The Helix... Loaded,43630
In Her Line of Fire,56491
The Jimmy Show,99826
Heli,186935
Karachi se Lahore,357441
Loving Annabelle,19344
Hits,242083
Jimmy and Judy,18869
Frat Party,26673
The Party's Over,41830
Proud,37694
The Poker House,63287
Childless,335874
ZMD: Zombies of Mass Destruction,34592
Snow White: A Deadly Summer,92635
Hidden Away,258755
My Last Day Without You,96534
Steppin: The Movie,21283
Doc Holliday's Revenge,272724
Black Rock,84178
Truth or Dare,101179
The Pet,52462
Bang Bang Baby,269057
Fear Clinic,287524
Zombie Hunter,206213
A Fine Step,248402
Charly,29146
Banshee Chapter,207769
Ask Me Anything,271185
And Then Came Love,29731
Food Chains,292539
On the Waterfront,654
L!fe Happens,91070
"4 Months, 3 Weeks and 2 Days",2009
The Horror Network Vol. 1,323270
Hard Candy,2652
The Quiet,9813
Circumstance,60421
Fruitvale Station,157354
The Brass Teapot,127867
Bambi,3170
The Hammer,14014
Latter Days,15708
Elza,146882
1982,215918
"For a Good Time, Call...",84200
Celeste & Jesse Forever,84184
Time Changer,45767
London to Brighton,14823
American Hero,367551
Windsor Drive,343409
A Separation,60243
Crying with Laughter,57294
Welcome to the Dollhouse,11446
Ruby in Paradise,47889
Raising Victor Vargas,25461
Pandora's Box,905
Harrison Montgomery,279759
Live-In Maid,78705
Deterrence,25212
The Mudge Boy,26899
The Young Unknowns,146269
Not Cool,292483
Dead Snow,14451
Saints and Soldiers,10105
Vessel,211557
American Graffiti,838
Iraq for Sale: The War Profiteers,40862
Aqua Teen Hunger Force Colon Movie Film for Theaters,13158
Safety Not Guaranteed,84332
Kevin Hart: Laugh at My Pain,74510
Kill List,74725
The Innkeepers,58428
The Conformist,8416
Interview with the Assassin,36584
Donkey Punch,13429
All the Boys Love Mandy Lane,9022
Bled,22530
High Noon,288
Hoop Dreams,14275
Rize,2287
L.I.E.,18734
The Sisterhood of Night,206197
B-Girl,26837
Half Nelson,7859
Naturally Native,302579
Hav Plenty,51955
Adulterers,376004
Escape from Tomorrow,158752
Starsuckers,40658
The Hadza:  Last of the First,296943
After,118612
Treachery,138976
Walter,323967
Top Hat,3080
The Blair Witch Project,2667
Woodstock,9459
The Kentucky Fried Movie,11598
Mercy Streets,26916
Carousel of Revenge,181940
Broken Vessels,125263
Water & Power,263503
They Will Have to Kill Us First,324322
Light from the Darkroom,331493
The Country Doctor,375950
The Maid's Room,278348
A Hard Day's Night,704
The Harvest (La Cosecha),70875
Love Letters,75986
Juliet and Alfa Romeo,385636
Fireproof,14438
Faith Connections,211086
Benji,23069
Open Water,83
High Road,89857
Kingdom of the Spiders,30315
Mad Hot Ballroom,14358
The Station Agent,2056
To Save A Life,41144
Wordplay,35199
Beyond the Mat,14271
The Singles Ward,16653
Osama,14757
Sholem Aleichem: Laughing In The Darkness,84401
Groove,23655
The R.M.,36825
Twin Falls Idaho,33430
Mean Creek,12281
Hurricane Streets,125052
Never Again,96238
Civil Brand,30246
Lonesome Jim,7301
Drinking Buddies,172533
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,180383
Seven Samurai,346
The Other Dream Team,84318
Johnny Suede,45145
Finishing The Game,13983
Rubber,45649
Kiss the Bride,19844
The Slaughter Rule,21801
Monsters,43933
The Californians,73511
The Living Wake,43653
Detention of the Dead,139715
Crazy Stone,45380
Scott Walker: 30 Century Man,30867
Everything Put Together,81220
Good Kill,253626
The Outrageous Sophie Tucker,294550
Now Is Good,90369
Girls Gone Dead,117942
America Is Still the Place,380097
Subconscious,322194
Enter Nowhere,98568
El Rey de Najayo,119657
Fight to the Finish,380733
Alleluia! The Devil's Carnival,285743
The Sound and the Shadow,362765
Rodeo Girl,379532
Born to Fly: Elizabeth Streb vs. Gravity,253261
The Little Ponderosa Zoo,297100
The Toxic Avenger,15239
Straight Out of Brooklyn,94072
Bloody Sunday,4107
Diamond Ruff,325579
Conversations with Other Women,15624
Poultrygeist: Night of the Chicken Dead,17287
Mutual Friends,198370
42nd Street,3062
Rise of the Entrepreneur: The Search for a Better Way,328307
Metropolitan,15389
As It Is in Heaven,464
Roadside,308467
Napoleon Dynamite,8193
Blue Ruin,188166
Paranormal Activity,23827
Dogtown and Z-Boys,1282
Monty Python and the Holy Grail,762
Quinceañera,64499
Gory Gory Hallelujah,281189
Tarnation,1435
I Want Your Money,47546
Love in the Time of Monsters,189711
The Beyond,19204
What Happens in Vegas,9029
The Dark Hours,18045
My Beautiful Laundrette,11240
Fabled,43743
Show Me,157909
Cries and Whispers,10238
Intolerance,3059
Trekkies,15800
The Broadway Melody,65203
The Evil Dead,764
Maniac,103620
Censored Voices,319069
Murderball,14278
American Ninja 2: The Confrontation,25678
51 Birch Street,79161
Rotor DR1,371690
12 Angry Men,389
My Dog Tulip,52032
It Happened One Night,3078
Dogtooth,38810
Tupac: Resurrection,21525
Tumbleweeds,55123
The Prophecy,11980
When the Cat's Away,11956
Pieces of April,1550
The Big Swap,162396
Old Joy,26518
Wendy and Lucy,8942
3 Backyards,68412
Pierrot le Fou,2786
Sisters in Law,87943
Ayurveda: Art of Being,73981
Nothing But a Man,91721
"First Love, Last Rites",118452
Fighting Tommy Riley,47534
Royal Kill,40914
The Looking Glass,365052
Death Race 2000,13282
Locker 13,250184
Midnight Cabaret,426067
Anderson's Cross,324352
Bizarre,318040
Graduation Day,27420
Some Guy Who Kills People,80468
Compliance,84188
Chasing Amy,2255
Lovely & Amazing,50035
Death Calls,300327
Better Luck Tomorrow,14290
The Incredibly True Adventure of Two Girls In Love,29371
Chuck & Buck,44490
American Desi,32222
Amidst the Devil's Wings,378237
Cube,431
Love and Other Catastrophes,76996
I Married a Strange Person!,51942
November,1424
Like Crazy,60420
Teeth and Blood,325123
Sugar Town,142132
The Motel,20520
The Canyons,109729
On the Outs,78307
Shotgun Stories,12247
Exam,29917
The Sticky Fingers of Time,70687
Sunday School Musical,60463
Rust,46252
Ink,24869
The Christmas Bunny,77934
Butterfly,34697
UnDivided,320435
The Frozen,150211
Horse Camp,306667
Give Me Shelter,274758
The Big Parade,3060
Little Big Top,40963
Along the Roadside,173224
Bronson,18533
Western Religion,376010
Burn,139948
Urbania,77332
The Stewardesses,70478
"The Beast from 20,000 Fathoms",35073
Mad Max,9659
Swingers,10218
A Fistful of Dollars,391
She Done Him Wrong,43595
Short Cut to Nirvana: Kumbh Mela,194588
The Grace Card,54897
Middle of Nowhere,83588
Three,53256
The Business of Fancydancing,40920
Call + Response,287815
Malevolence,54702
Reality Show,176074
Super Hybrid,69270
Baghead,5759
American Beast,402515
The Case of the Grinning Cat,126141
Ordet,48035
Good Dick,14758
The Man from Earth,13363
The Trials Of Darryl Hunt,37985
Samantha: An American Girl Holiday,25786
Yesterday Was a Lie,36549
Theresa Is a Mother,361398
H.,289180
Archaeology of a Woman,288927
Children of Heaven,21334
Weekend,79120
She's Gotta Have It,27995
Butterfly Girl,253290
The World Is Mine,344466
Another Earth,55420
Sweet Sweetback's Baadasssss Song,5822
Perfect Cowboy,408429
Tadpole,39141
Once,5723
The Woman Chaser,28666
The Horse Boy,30979
When the Lights Went Out,50497
Heroes of Dirt,354624
A Charlie Brown Christmas,13187
Antarctic Edge: 70° South,335244
Aroused,178862
Top Spin,331745
Roger & Me,1779
An American in Hollywood,282128
Sound of My Voice,86812
The Blood of My Brother: A Story of Death in Iraq,38786
Your Sister's Sister,84355
A Dog's Breakfast,18632
The Married Woman,40652
The Birth of a Nation,339408
The Work and The Story,266857
Facing the Giants,18925
The Gallows,299245
Eraserhead,985
Hollywood Shuffle,34101
The Mighty,9821
Penitentiary,65448
The Lost Skeleton of Cadavra,18841
Dude Where's My Dog?,272726
Cheap Thrills,175291
Indie Game: The Movie,80215
Straightheads,13538
Open Secret,51130
Echo Dr.,270554
The Night Visitor,72086
The Past Is a Grotesque Animal,268917
"Peace, Propaganda & the Promised Land",64973
Pi,473
"I Love You, Don't Touch Me!",90414
20 Dates,111794
Queen Crab,360188
Super Size Me,9372
The FP,85860
Happy Christmas,244534
The Brain That Wouldn't Die,33468
Tiger Orange,294086
Supporting Characters,139998
Absentia,74777
The Brothers McMullen,16388
The Dirties,159770
Gabriela,42109
Tiny Furniture,47607
Hayride,193603
The Naked Ape,84659
Counting,322745
The Call of Cthulhu,20981
Bending Steel,174362
The Signal,242095
The Image Revolution,250902
This Is Martin Bonner,158895
A True Story,222250
George Washington,18292
Smiling Fish & Goat On Fire,125537
Dawn of the Crescent Moon,326576
Raymond Did It,228550
The Last Waltz,13963
"Run, Hide, Die",290391
The Exploding Girl,44770
The Legend of God's Gun,69382
Mutual Appreciation,40769
Her Cry: La Llorona Investigation,220490
Down Terrace,42151
Clerks,2292
Pink Narcissus,42497
Funny Ha Ha,33693
In the Company of Men,14585
Manito,185465
Rampage,38780
Slacker,14022
Dutch Kills,366967
Dry Spell,255266
Flywheel,17345
Backmask,226458
The Puffy Chair,24055
Stories of Our Lives,287625
Breaking Upwards,44990
All Superheroes Must Die,86304
Pink Flamingos,692
Clean,39851
The Circle,13898
Tin Can Man,157185
Cure,36095
On The Downlow,182291
Sanctuary: Quite a Conundrum,286939
Bang,124606
Primer,14337
Cavite,67238
El Mariachi,9367
Newlyweds,72766
"Signed, Sealed, Delivered",231617
Shanghai Calling,126186
My Date with Drew,25975
